GRID_ID,P_Val,P_M,P_W,P_20_VAL,P_20_M,P_20_W,P_30_VAL,P_30_M,P_30_W,P_40_VAL,P_40_M,P_40_W,P_50_VAL,P_50_M,P_50_W,P_60_VAL,P_60_M,P_60_W,D_CSV,D_COFFEE,D_KFOOD,D_PHARM,D_SALON,SIDO_CD,SIDO_NM
다사431475,420,215,205,47,26,21,53,35,18,50,24,26,69,35,34,72,35,37,0,0,0,0,2,11,서울특별시
다사431476,450,213,237,59,30,29,96,42,54,66,38,28,67,31,36,66,29,37,1,0,0,0,0,11,서울특별시
다사431477,341,159,182,57,23,34,64,32,32,54,30,24,49,26,23,47,19,28,1,0,1,0,0,11,서울특별시
다사431478,287,133,154,38,15,23,30,19,11,44,22,22,52,23,29,55,23,32,0,0,0,0,0,11,서울특별시
다사431479,38,20,18,6,0,0,6,0,0,0,0,0,13,7,6,0,0,0,0,0,0,0,0,11,서울특별시
다사432457,199,101,98,18,9,9,18,8,10,33,17,16,29,15,14,34,16,18,0,0,0,0,1,11,서울특별시
다사432458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사432459,309,157,152,45,25,20,26,16,10,52,23,29,75,39,36,27,15,12,0,0,0,0,0,11,서울특별시
다사432460,627,305,322,71,42,29,54,24,30,114,50,64,123,61,62,63,33,30,0,0,0,0,0,11,서울특별시
다사432461,504,234,270,47,27,20,80,34,46,86,42,44,93,47,46,52,21,31,0,0,0,0,0,11,서울특별시
다사432462,115,47,68,10,7,0,16,7,9,23,9,14,20,9,11,11,0,7,0,0,0,0,0,11,서울특별시
다사432463,271,134,137,40,26,14,23,6,17,27,11,16,57,26,31,49,24,25,1,1,1,0,1,11,서울특별시
다사432464,266,125,141,40,15,25,27,13,14,36,15,21,44,20,24,51,23,28,0,0,0,0,0,11,서울특별시
다사432465,272,140,132,24,14,10,23,11,12,47,22,25,36,18,18,51,24,27,0,0,0,0,0,11,서울특별시
다사432466,517,245,272,65,27,38,42,19,23,70,29,41,96,41,55,101,55,46,0,0,0,0,0,11,서울특별시
다사432467,296,143,153,43,22,21,19,9,10,41,17,24,52,26,26,50,25,25,0,0,0,0,0,11,서울특별시
다사432468,534,251,283,49,24,25,52,22,30,93,41,52,92,50,42,84,37,47,0,1,0,0,0,11,서울특별시
다사432469,583,287,296,67,27,40,52,22,30,120,64,56,114,54,60,67,34,33,0,0,1,0,0,11,서울특별시
다사432470,429,224,205,43,25,18,46,23,23,81,38,43,77,42,35,65,34,31,0,0,0,0,1,11,서울특별시
다사432471,131,55,76,22,7,15,25,9,16,16,7,9,23,13,10,20,10,10,0,2,1,0,1,11,서울특별시
다사432472,491,246,245,71,39,32,62,31,31,85,45,40,77,35,42,65,28,37,0,0,2,0,4,11,서울특별시
다사432473,502,238,264,70,35,35,60,30,30,67,35,32,96,42,54,75,34,41,0,1,0,0,0,11,서울특별시
다사432474,432,214,218,76,33,43,73,43,30,72,34,38,72,34,38,65,34,31,0,0,0,0,2,11,서울특별시
다사432475,211,112,99,33,19,14,32,16,16,27,12,15,36,22,14,46,24,22,0,0,2,0,2,11,서울특별시
다사432476,426,216,210,71,31,40,91,51,40,47,27,20,68,32,36,69,29,40,0,2,1,0,0,11,서울특별시
다사432477,364,193,171,36,22,14,54,28,26,54,34,20,50,26,24,65,27,38,0,1,1,0,2,11,서울특별시
다사432478,493,250,243,68,35,33,68,37,31,63,40,23,86,39,47,85,40,45,0,0,0,0,0,11,서울특별시
다사432479,16,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,서울특별시
다사433455,356,161,195,51,26,25,27,9,18,62,25,37,88,44,44,36,19,17,0,0,0,0,1,11,서울특별시
다사433456,119,55,64,12,6,6,12,6,6,16,0,12,14,8,6,34,13,21,0,0,0,0,0,11,서울특별시
다사433457,126,58,68,14,7,7,15,0,10,23,11,12,27,13,14,10,0,7,0,0,0,0,0,11,서울특별시
다사433458,57,23,34,9,0,6,7,0,0,11,0,7,0,0,0,9,0,0,0,0,0,0,0,11,서울특별시
다사433459,490,254,236,52,31,21,49,23,26,95,41,54,88,49,39,51,28,23,0,0,0,0,0,11,서울특별시
다사433460,490,249,241,41,24,17,37,18,19,111,50,61,88,46,42,54,28,26,0,0,0,0,0,11,서울특별시
다사433461,123,61,62,14,9,0,15,8,7,23,10,13,28,15,13,10,0,0,0,0,0,0,0,11,서울특별시
다사433462,257,129,128,36,23,13,22,10,12,50,23,27,50,24,26,38,17,21,0,0,0,0,0,11,서울특별시
다사433463,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,서울특별시
다사433464,606,290,316,76,33,43,55,23,32,115,53,62,119,56,63,65,31,34,0,0,0,0,0,11,서울특별시
다사433465,268,129,139,46,19,27,15,9,6,29,11,18,61,31,30,38,18,20,0,0,0,0,0,11,서울특별시
다사433466,67,31,36,10,0,6,6,0,0,10,0,6,15,6,9,10,6,0,0,0,0,0,0,11,서울특별시
다사433467,389,195,194,45,29,16,29,18,11,67,28,39,92,44,48,42,17,25,0,0,0,0,0,11,서울특별시
다사433468,363,177,186,36,15,21,28,16,12,86,37,49,73,41,32,15,0,11,0,0,0,0,0,11,서울특별시
다사433469,310,157,153,32,18,14,25,13,12,57,25,32,58,32,26,38,18,20,0,3,5,0,4,11,서울특별시
다사433470,370,177,193,39,23,16,38,24,14,58,27,31,65,33,32,43,23,20,0,1,1,0,1,11,서울특별시
다사433471,42,38,0,0,0,0,0,0,0,6,6,0,8,6,0,13,12,0,1,1,0,0,1,11,서울특별시
다사433472,440,203,237,53,24,29,63,32,31,82,36,46,67,30,37,60,30,30,1,0,3,0,2,11,서울특별시
다사433473,517,232,285,81,32,49,70,33,37,70,34,36,96,45,51,73,34,39,0,1,1,0,0,11,서울특별시
다사433474,390,188,202,56,27,29,66,39,27,50,26,24,70,34,36,60,26,34,0,1,0,0,2,11,서울특별시
다사433475,290,159,131,34,11,23,57,26,31,58,27,31,36,29,7,50,34,16,0,3,2,0,0,11,서울특별시
다사433476,408,210,198,54,28,26,52,26,26,56,33,23,73,39,34,70,34,36,1,1,2,0,5,11,서울특별시
다사433477,257,142,115,26,15,11,39,24,15,43,24,19,52,26,26,41,21,20,0,3,3,0,1,11,서울특별시
다사433478,353,170,183,36,14,22,30,14,16,59,31,28,61,32,29,54,23,31,0,1,1,0,1,11,서울특별시
다사433479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사434454,337,151,186,39,15,24,42,20,22,55,25,30,50,24,26,60,29,31,0,0,2,0,2,11,서울특별시
다사434455,294,134,160,20,12,8,42,19,23,70,33,37,39,22,17,33,14,19,0,0,0,0,0,11,서울특별시
다사434456,370,178,192,21,10,11,50,25,25,87,42,45,53,27,26,29,14,15,0,0,0,0,0,11,서울특별시
다사434457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사434458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사434459,217,101,116,24,16,8,20,11,9,42,20,22,34,16,18,28,12,16,0,0,0,0,0,11,서울특별시
다사434460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,11,서울특별시
다사434461,348,174,174,42,28,14,35,13,22,60,27,33,70,36,34,41,18,23,0,0,0,0,0,11,서울특별시
다사434462,275,151,124,44,30,14,25,14,11,45,18,27,54,29,25,35,16,19,0,0,0,0,0,11,서울특별시
다사434463,134,66,68,8,0,0,15,8,7,34,13,21,35,21,14,7,0,0,0,0,0,0,0,11,서울특별시
다사434464,893,427,466,132,63,69,79,34,45,142,58,84,174,89,85,121,59,62,2,3,1,0,3,11,서울특별시
다사434465,146,68,78,29,13,16,9,0,6,15,6,9,34,17,17,27,13,14,0,0,0,0,0,11,서울특별시
다사434466,178,91,87,23,14,9,10,8,0,19,8,11,48,21,27,28,15,13,0,0,0,0,0,11,서울특별시
다사434467,135,58,77,21,9,12,14,0,10,19,7,12,30,16,14,22,11,11,0,0,0,0,0,11,서울특별시
다사434468,380,185,195,43,28,15,26,11,15,64,27,37,66,29,37,63,32,31,0,0,0,0,0,11,서울특별시
다사434469,62,28,34,0,0,0,10,0,7,8,6,0,0,0,0,11,6,0,0,3,2,0,5,11,서울특별시
다사434470,384,187,197,45,23,22,27,11,16,75,35,40,72,36,36,43,21,22,0,2,3,0,4,11,서울특별시
다사434471,120,63,57,7,0,0,17,8,9,20,10,10,18,11,7,20,10,10,0,1,0,0,1,11,서울특별시
다사434472,277,140,137,37,18,19,29,14,15,57,31,26,50,24,26,34,15,19,0,0,2,0,0,11,서울특별시
다사434473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사434474,436,208,228,70,36,34,53,28,25,74,31,43,67,35,32,56,25,31,1,3,1,0,1,11,서울특별시
다사434475,172,93,79,7,0,0,28,11,17,33,17,16,25,17,8,36,24,12,0,2,3,0,1,11,서울특별시
다사434476,261,136,125,40,31,9,32,16,16,31,19,12,57,26,31,56,26,30,0,0,1,0,3,11,서울특별시
다사434477,378,190,188,62,35,27,52,27,25,49,26,23,67,35,32,67,33,34,0,1,0,0,0,11,서울특별시
다사434478,469,218,251,62,30,32,64,36,28,79,39,40,69,35,34,76,25,51,0,1,0,0,0,11,서울특별시
다사434479,102,50,52,18,8,10,19,11,8,9,0,0,11,7,0,15,0,10,0,0,0,0,0,11,서울특별시
다사435454,200,96,104,34,12,22,21,11,10,38,18,20,43,22,21,19,9,10,0,0,1,0,0,11,서울특별시
다사435455,287,136,151,19,12,7,43,24,19,59,31,28,38,18,20,35,12,23,0,1,1,0,4,11,서울특별시
다사435456,311,145,166,33,17,16,46,24,22,69,33,36,51,22,29,18,0,13,0,0,0,0,0,11,서울특별시
다사435457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사435458,211,93,118,10,6,0,16,6,10,19,9,10,25,9,16,73,34,39,0,0,0,0,0,11,서울특별시
다사435459,368,175,193,39,18,21,34,19,15,69,30,39,75,34,41,47,23,24,0,0,0,0,0,11,서울특별시
다사435460,377,192,185,49,23,26,29,16,13,78,37,41,67,35,32,43,24,19,0,0,0,0,0,11,서울특별시
다사435461,86,41,45,7,0,6,14,8,6,16,8,8,11,7,0,16,8,8,0,0,0,0,0,11,서울특별시
다사435462,362,167,195,51,23,28,35,12,23,56,25,31,70,33,37,48,24,24,0,0,0,0,0,11,서울특별시
다사435463,606,280,326,83,37,46,69,35,34,87,40,47,133,57,76,73,34,39,0,4,3,0,5,11,서울특별시
다사435464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,1,1,11,서울특별시
다사435465,68,35,33,10,0,0,6,0,0,7,0,0,13,6,7,17,8,9,0,0,1,0,1,11,서울특별시
다사435466,456,219,237,52,27,25,38,13,25,105,55,50,81,42,39,37,16,21,0,0,0,0,0,11,서울특별시
다사435467,384,175,209,21,11,10,35,17,18,113,53,60,59,32,27,19,7,12,0,0,0,0,0,11,서울특별시
다사435468,678,316,362,46,21,25,65,29,36,178,82,96,89,45,44,58,27,31,0,0,0,0,0,11,서울특별시
다사435469,258,127,131,22,10,12,16,11,0,61,29,32,38,17,21,29,18,11,0,0,0,0,1,11,서울특별시
다사435470,331,155,176,39,17,22,34,19,15,49,18,31,66,32,34,30,13,17,0,2,5,0,1,11,서울특별시
다사435471,163,91,72,20,12,8,32,21,11,25,14,11,21,13,8,25,14,11,0,0,2,0,0,11,서울특별시
다사435472,393,186,207,64,34,30,44,22,22,62,30,32,82,40,42,46,19,27,0,1,0,0,0,11,서울특별시
다사435473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사435474,418,197,221,57,26,31,79,34,45,72,34,38,68,34,34,41,16,25,0,0,0,0,0,11,서울특별시
다사435475,157,70,87,19,6,13,25,14,11,32,15,17,25,9,16,14,8,6,1,4,3,0,2,11,서울특별시
다사435476,134,76,58,22,15,7,19,9,10,16,11,0,18,9,9,30,17,13,0,1,8,0,0,11,서울특별시
다사435477,367,180,187,46,25,21,65,34,31,54,24,30,64,34,30,38,18,20,0,0,1,0,1,11,서울특별시
다사435478,278,130,148,49,21,28,79,42,37,43,22,21,33,15,18,19,8,11,0,0,0,0,2,11,서울특별시
다사435479,139,66,73,21,10,11,15,8,7,16,7,9,35,16,19,24,12,12,0,0,0,0,0,11,서울특별시
다사436453,785,404,381,106,62,44,101,46,55,118,64,54,156,75,81,106,50,56,0,0,0,0,0,11,서울특별시
다사436454,204,103,101,18,10,8,42,18,24,39,22,17,29,15,14,24,11,13,2,0,0,0,0,11,서울특별시
다사436455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사436456,597,285,312,42,23,19,55,35,20,44,29,15,97,49,48,160,77,83,0,0,0,0,0,11,서울특별시
다사436457,633,294,339,42,25,17,54,25,29,73,47,26,114,49,65,146,68,78,0,0,2,0,2,11,서울특별시
다사436458,790,381,409,60,28,32,83,40,43,79,52,27,132,67,65,216,105,111,0,0,0,0,0,11,서울특별시
다사436459,371,156,215,35,13,22,23,15,8,37,26,11,73,32,41,86,32,54,0,0,0,0,0,11,서울특별시
다사436460,765,378,387,86,39,47,71,29,42,154,70,84,127,68,59,83,41,42,0,0,0,0,0,11,서울특별시
다사436461,568,274,294,84,44,40,48,27,21,93,42,51,113,53,60,67,31,36,0,0,0,0,0,11,서울특별시
다사436462,537,266,271,54,28,26,65,30,35,85,42,43,84,38,46,100,49,51,0,0,0,0,0,11,서울특별시
다사436463,291,126,165,13,8,0,48,18,30,56,23,33,46,22,24,36,14,22,0,0,0,0,0,11,서울특별시
다사436464,613,303,310,91,49,42,79,35,44,124,51,73,123,63,60,52,27,25,0,4,8,0,2,11,서울특별시
다사436465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,11,서울특별시
다사436466,667,316,351,65,31,34,43,27,16,145,62,83,128,63,65,64,34,30,0,0,0,0,0,11,서울특별시
다사436467,631,294,337,98,43,55,51,23,28,88,36,52,132,66,66,93,46,47,0,0,0,0,0,11,서울특별시
다사436468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사436469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사436470,244,127,117,32,18,14,22,14,8,51,24,27,37,18,19,18,0,13,0,1,1,0,0,11,서울특별시
다사436471,19,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,1,11,서울특별시
다사436472,388,186,202,58,29,29,47,23,24,58,25,33,71,33,38,44,19,25,1,3,3,0,2,11,서울특별시
다사436473,568,249,319,95,46,49,70,39,31,102,44,58,105,42,63,70,27,43,0,0,0,0,0,11,서울특별시
다사436474,467,203,264,73,30,43,74,37,37,76,33,43,80,33,47,72,28,44,0,0,2,0,1,11,서울특별시
다사436475,261,116,145,42,24,18,30,15,15,30,12,18,56,19,37,39,20,19,0,0,0,0,0,11,서울특별시
다사436476,125,89,36,21,13,8,17,11,6,23,17,6,24,16,8,22,17,0,0,1,6,0,1,11,서울특별시
다사436477,472,222,250,77,27,50,98,51,47,73,40,33,65,26,39,63,33,30,1,0,1,0,2,11,서울특별시
다사436478,238,113,125,42,17,25,37,19,18,31,14,17,37,15,22,29,16,13,1,0,0,0,0,11,서울특별시
다사436479,160,79,81,19,14,0,23,14,9,14,0,9,36,16,20,31,15,16,0,2,1,0,0,11,서울특별시
다사436480,293,147,146,39,18,21,39,28,11,43,24,19,52,22,30,57,28,29,0,0,0,0,1,11,서울특별시
다사436494,248,124,124,22,12,10,35,15,20,50,29,21,41,23,18,34,14,20,0,1,1,0,0,11,서울특별시
다사436495,334,167,167,53,31,22,40,13,27,52,23,29,68,36,32,44,22,22,0,1,0,0,0,11,서울특별시
다사436496,213,112,101,29,10,19,18,11,7,37,21,16,43,22,21,32,17,15,1,0,0,0,0,11,서울특별시
다사436497,151,69,82,17,0,13,39,19,20,36,22,14,15,0,10,13,6,7,1,4,2,0,4,11,서울특별시
다사436498,112,42,70,11,0,7,27,7,20,15,8,7,8,0,0,12,0,8,0,1,0,0,1,11,서울특별시
다사437452,293,146,147,37,24,13,19,6,13,44,22,22,62,31,31,41,18,23,2,2,0,0,2,11,서울특별시
다사437453,512,251,261,89,52,37,41,20,21,62,25,37,129,66,63,71,37,34,0,0,1,0,0,11,서울특별시
다사437454,512,230,282,84,37,47,28,14,14,86,37,49,134,63,71,47,28,19,0,0,0,0,0,11,서울특별시
다사437455,802,382,420,148,68,80,42,19,23,142,59,83,217,112,105,51,29,22,0,0,0,0,0,11,서울특별시
다사437456,416,183,233,39,17,22,41,23,18,31,15,16,63,28,35,94,44,50,0,0,0,0,0,11,서울특별시
다사437457,784,371,413,56,33,23,79,44,35,70,37,33,138,77,61,209,95,114,0,0,0,0,0,11,서울특별시
다사437458,991,458,533,77,41,36,92,59,33,82,41,41,139,65,74,271,126,145,0,0,0,0,0,11,서울특별시
다사437459,198,93,105,16,6,10,11,9,0,20,13,7,33,17,16,52,21,31,0,0,0,0,0,11,서울특별시
다사437460,384,182,202,58,31,27,28,8,20,66,27,39,83,43,40,41,20,21,0,0,0,0,0,11,서울특별시
다사437461,740,373,367,94,47,47,60,30,30,143,66,77,129,65,64,92,45,47,0,0,0,0,0,11,서울특별시
다사437462,307,140,167,36,12,24,28,10,18,45,22,23,64,28,36,38,17,21,0,0,0,0,0,11,서울특별시
다사437463,1037,513,524,174,97,77,68,28,40,158,66,92,223,99,124,153,86,67,0,0,0,0,0,11,서울특별시
다사437464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,11,서울특별시
다사437465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사437466,67,33,34,11,0,7,0,0,0,9,0,0,17,7,10,8,0,6,0,0,0,0,0,11,서울특별시
다사437467,317,157,160,43,20,23,26,16,10,46,18,28,61,29,32,48,23,25,0,0,0,0,0,11,서울특별시
다사437468,339,162,177,59,25,34,25,12,13,27,10,17,78,35,43,54,29,25,1,2,0,0,1,11,서울특별시
다사437469,398,197,201,39,23,16,29,12,17,100,49,51,76,39,37,24,12,12,0,0,0,0,0,11,서울특별시
다사437470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사437471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,서울특별시
다사437472,264,118,146,46,20,26,45,20,25,36,20,16,40,16,24,35,14,21,1,7,4,0,0,11,서울특별시
다사437473,462,210,252,66,24,42,69,36,33,52,30,22,93,36,57,70,32,38,0,1,3,0,1,11,서울특별시
다사437474,435,188,247,56,22,34,73,35,38,53,24,29,82,35,47,81,36,45,1,2,1,0,0,11,서울특별시
다사437475,289,137,152,46,22,24,45,19,26,42,25,17,42,19,23,43,16,27,1,4,2,0,1,11,서울특별시
다사437476,64,25,39,12,0,7,14,6,8,10,0,8,8,0,0,0,0,0,0,1,4,0,2,11,서울특별시
다사437477,170,74,96,29,10,19,48,26,22,30,10,20,16,9,7,19,8,11,0,4,3,0,4,11,서울특별시
다사437478,94,47,47,13,6,7,23,12,11,17,8,9,15,10,0,0,0,0,1,1,0,0,2,11,서울특별시
다사437479,210,108,102,22,13,9,28,14,14,28,15,13,36,18,18,43,18,25,0,0,1,0,0,11,서울특별시
다사437480,100,51,49,19,13,6,22,12,10,7,0,0,14,7,7,18,7,11,2,0,0,0,0,11,서울특별시
다사437481,80,38,42,7,0,0,14,8,6,15,8,7,9,0,0,14,7,7,0,2,4,0,0,11,서울특별시
다사437482,58,26,32,6,0,0,10,6,0,7,0,0,6,0,0,6,0,0,1,3,4,0,2,11,서울특별시
다사437483,51,22,29,6,0,0,9,0,0,9,0,0,13,0,9,0,0,0,0,3,4,0,0,11,서울특별시
다사437484,137,64,73,11,0,8,15,8,7,15,7,8,22,11,11,31,13,18,0,3,4,0,2,11,서울특별시
다사437485,130,57,73,14,6,8,20,8,12,21,12,9,21,10,11,26,8,18,0,1,2,0,0,11,서울특별시
다사437486,147,72,75,22,8,14,64,30,34,29,18,11,6,0,0,11,0,6,0,1,7,0,1,11,서울특별시
다사437487,199,99,100,21,11,10,38,14,24,28,14,14,39,22,17,33,19,14,0,3,1,0,1,11,서울특별시
다사437488,219,101,118,28,13,15,77,35,42,28,17,11,22,10,12,23,8,15,0,0,2,0,0,11,서울특별시
다사437489,307,144,163,26,11,15,53,23,30,44,27,17,40,16,24,58,29,29,0,0,0,0,0,11,서울특별시
다사437490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,서울특별시
다사437491,398,194,204,44,32,12,59,31,28,56,27,29,58,27,31,74,35,39,0,0,0,0,0,11,서울특별시
다사437492,382,193,189,58,36,22,37,17,20,58,28,30,75,38,37,62,31,31,1,0,1,0,0,11,서울특별시
다사437493,593,282,311,59,33,26,79,36,43,112,50,62,85,40,45,115,52,63,0,1,1,0,2,11,서울특별시
다사437494,155,71,84,17,9,8,30,13,17,27,14,13,23,11,12,27,12,15,1,1,2,0,1,11,서울특별시
다사437495,495,230,265,58,27,31,118,66,52,72,29,43,70,32,38,65,23,42,1,0,0,0,0,11,서울특별시
다사437496,384,174,210,57,24,33,59,27,32,64,30,34,60,29,31,63,28,35,0,0,0,0,0,11,서울특별시
다사437497,433,211,222,62,36,26,88,49,39,59,25,34,64,26,38,63,27,36,0,1,0,0,1,11,서울특별시
다사437498,263,122,141,34,16,18,53,21,32,28,18,10,46,18,28,37,17,20,0,1,2,0,2,11,서울특별시
다사437499,216,99,117,29,10,19,70,39,31,33,16,17,25,10,15,21,10,11,0,2,0,0,0,11,서울특별시
다사437500,134,66,68,15,6,9,54,27,27,17,9,8,13,6,7,0,0,0,0,1,3,0,0,11,서울특별시
다사437501,148,71,77,31,15,16,40,15,25,27,15,12,11,0,7,17,11,6,2,3,2,0,4,11,서울특별시
다사437502,112,52,60,28,11,17,13,7,6,11,6,0,21,8,13,11,6,0,1,2,3,0,0,11,서울특별시
다사438452,496,253,243,82,49,33,46,26,20,65,33,32,103,48,55,64,33,31,0,0,0,0,0,11,서울특별시
다사438453,553,260,293,52,26,26,71,40,31,43,25,18,79,37,42,153,69,84,1,1,1,0,0,11,서울특별시
다사438454,601,279,322,57,36,21,50,32,18,45,29,16,92,47,45,169,62,107,0,1,0,0,0,11,서울특별시
다사438455,387,184,203,58,26,32,48,25,23,38,15,23,80,40,40,61,31,30,0,1,1,0,2,11,서울특별시
다사438456,202,102,100,31,14,17,13,6,7,37,18,19,49,23,26,12,9,0,0,3,0,0,4,11,서울특별시
다사438457,234,103,131,16,9,7,16,10,6,22,11,11,32,13,19,63,30,33,0,1,0,0,0,11,서울특별시
다사438458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사438459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사438460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사438461,372,180,192,47,18,29,28,12,16,74,33,41,60,32,28,61,29,32,0,0,0,0,0,11,서울특별시
다사438462,741,368,373,88,41,47,72,40,32,122,56,66,146,68,78,91,46,45,0,0,0,0,0,11,서울특별시
다사438463,415,215,200,57,31,26,35,18,17,43,24,19,99,48,51,66,34,32,1,1,0,0,4,11,서울특별시
다사438464,119,59,60,12,0,9,12,7,0,19,10,9,16,7,9,29,13,16,0,0,0,0,0,11,서울특별시
다사438465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,서울특별시
다사438466,241,131,110,21,13,8,26,11,15,67,34,33,36,18,18,20,12,8,0,0,0,0,0,11,서울특별시
다사438467,78,40,38,10,7,0,0,0,0,17,7,10,12,6,6,9,7,0,0,0,0,0,0,11,서울특별시
다사438468,262,124,138,27,13,14,18,0,13,49,21,28,45,25,20,41,17,24,0,0,0,0,0,11,서울특별시
다사438469,206,93,113,31,15,16,21,0,16,24,9,15,36,18,18,38,22,16,0,0,0,0,0,11,서울특별시
다사438470,308,142,166,11,6,0,41,18,23,83,37,46,34,17,17,16,0,12,0,0,0,0,0,11,서울특별시
다사438471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사438472,175,81,94,33,14,19,23,8,15,26,11,15,40,20,20,22,12,10,0,3,7,0,0,11,서울특별시
다사438473,123,64,59,20,10,10,18,9,9,21,11,10,28,15,13,13,8,0,0,5,3,0,1,11,서울특별시
다사438474,127,62,65,20,14,6,16,10,6,18,7,11,21,11,10,12,0,8,1,2,1,0,0,11,서울특별시
다사438475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사438476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사438477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,11,서울특별시
다사438478,513,244,269,61,34,27,35,13,22,113,50,63,97,48,49,49,29,20,0,0,3,0,1,11,서울특별시
다사438479,237,115,122,31,12,19,14,8,6,50,20,30,48,28,20,17,8,9,1,3,1,0,0,11,서울특별시
다사438480,70,34,36,14,7,7,0,0,0,12,0,8,14,8,6,7,0,6,1,3,0,0,0,11,서울특별시
다사438481,238,120,118,41,24,17,35,21,14,33,15,18,52,24,28,28,15,13,0,1,0,0,0,11,서울특별시
다사438482,221,121,100,30,14,16,29,17,12,40,21,19,32,22,10,28,16,12,0,2,2,0,0,11,서울특별시
다사438483,223,99,124,53,16,37,63,28,35,33,19,14,19,13,6,16,7,9,1,1,7,0,5,11,서울특별시
다사438484,299,136,163,41,17,24,44,22,22,45,26,19,38,17,21,56,18,38,1,2,3,0,0,11,서울특별시
다사438485,474,232,242,82,50,32,66,33,33,67,28,39,99,44,55,69,32,37,0,0,0,0,0,11,서울특별시
다사438486,444,216,228,64,34,30,77,30,47,57,35,22,67,30,37,90,41,49,1,2,4,0,3,11,서울특별시
다사438487,524,261,263,75,42,33,62,33,29,97,45,52,94,51,43,73,29,44,0,1,1,0,1,11,서울특별시
다사438488,436,231,205,63,36,27,63,38,25,70,35,35,74,32,42,54,23,31,1,0,2,0,4,11,서울특별시
다사438489,476,238,238,62,31,31,72,36,36,61,28,33,89,44,45,71,33,38,0,0,1,0,3,11,서울특별시
다사438490,317,147,170,40,19,21,50,19,31,52,26,26,64,30,34,38,20,18,2,2,4,0,2,11,서울특별시
다사438491,523,270,253,68,36,32,100,49,51,75,36,39,95,44,51,68,38,30,0,0,0,0,1,11,서울특별시
다사438492,500,234,266,53,25,28,132,64,68,69,33,36,63,29,34,71,32,39,0,0,0,0,1,11,서울특별시
다사438493,841,395,446,97,47,50,96,40,56,138,67,71,144,65,79,130,63,67,1,0,0,0,1,11,서울특별시
다사438494,312,150,162,31,11,20,38,16,22,58,30,28,48,26,22,54,27,27,0,0,1,0,2,11,서울특별시
다사438495,648,314,334,75,38,37,141,64,77,108,58,50,68,28,40,95,49,46,0,0,0,0,0,11,서울특별시
다사438496,555,264,291,71,30,41,130,71,59,72,32,40,98,46,52,89,45,44,1,0,0,0,0,11,서울특별시
